,F7,C3,FT10,AF7,AF3,PO4,PO8,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5234375,0.0,0.1328125,0.0,0.0,0.34375
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.34,0.0,0.32,0.0,0.0,0.34
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.4230769230769231,0.0,0.16346153846153846,0.0,0.0,0.41346153846153844
