,Fp1,F7,FT9,CP1,FT10,Fp2,CPz,AF8
Fp1,0.49586776859504134,0.0,0.0,0.0,0.0,0.5041322314049587,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.48031496062992124,0.0,0.0,0.0,0.0,0.5196850393700787,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
