,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1527777777777778,0.14351851851851852,0.16666666666666666,0.125,0.0787037037037037
parsopercularis-lh,0.1,0.27647058823529413,0.08823529411764706,0.09411764705882353,0.10588235294117647,0.11176470588235295,0.15294117647058825,0.07058823529411765
parstriangularis-rh,0.10126582278481013,0.0949367088607595,0.15822784810126583,0.10759493670886076,0.12025316455696203,0.10126582278481013,0.17088607594936708,0.14556962025316456
rostralmiddlefrontal-lh,0.15422885572139303,0.06965174129353234,0.07960199004975124,0.1691542288557214,0.15422885572139303,0.14427860696517414,0.14427860696517414,0.0845771144278607
rostralmiddlefrontal-rh,0.14351851851851852,0.0787037037037037,0.08796296296296297,0.1527777777777778,0.1574074074074074,0.14351851851851852,0.14351851851851852,0.09259259259259259
superiorparietal-lh,0.1689497716894977,0.0821917808219178,0.0821917808219178,0.136986301369863,0.136986301369863,0.182648401826484,0.1278538812785388,0.0821917808219178
superiortemporal-lh,0.12,0.1111111111111111,0.1111111111111111,0.1288888888888889,0.13333333333333333,0.12,0.17333333333333334,0.10222222222222223
superiortemporal-rh,0.10526315789473684,0.07894736842105263,0.1513157894736842,0.11842105263157894,0.125,0.10526315789473684,0.16447368421052633,0.1513157894736842
