,C3,Oz,O2,TP10,AFz,POz,PO4,PO8
C3,0.20930232558139536,0.06976744186046512,0.0,0.18604651162790697,0.20930232558139536,0.18604651162790697,0.06976744186046512,0.06976744186046512
Oz,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.20930232558139536,0.06976744186046512,0.0,0.18604651162790697,0.20930232558139536,0.18604651162790697,0.06976744186046512,0.06976744186046512
AFz,0.2,0.06,0.0,0.18,0.28,0.16,0.06,0.06
POz,0.20512820512820512,0.07692307692307693,0.0,0.1794871794871795,0.20512820512820512,0.1794871794871795,0.07692307692307693,0.07692307692307693
PO4,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111
PO8,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111
