,P3,Oz,O2,CP2,AFz,POz,PO4,PO8
P3,0.14396887159533073,0.14785992217898833,0.0,0.14007782101167315,0.13813229571984437,0.13813229571984437,0.14591439688715954,0.14591439688715954
Oz,0.14398422090729784,0.14792899408284024,0.0,0.14003944773175542,0.13806706114398423,0.13806706114398423,0.14595660749506903,0.14595660749506903
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CP2,0.14396887159533073,0.14591439688715954,0.0,0.14202334630350194,0.14007782101167315,0.14007782101167315,0.14396887159533073,0.14396887159533073
AFz,0.142578125,0.14453125,0.0,0.142578125,0.142578125,0.142578125,0.142578125,0.142578125
POz,0.14257425742574256,0.14455445544554454,0.0,0.14257425742574256,0.14257425742574256,0.14257425742574256,0.14257425742574256,0.14257425742574256
PO4,0.14398422090729784,0.14792899408284024,0.0,0.14003944773175542,0.13806706114398423,0.13806706114398423,0.14595660749506903,0.14595660749506903
PO8,0.14398422090729784,0.14792899408284024,0.0,0.14003944773175542,0.13806706114398423,0.13806706114398423,0.14595660749506903,0.14595660749506903
