,frontalpole-lh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5925925925925926,0.09259259259259259,0.037037037037037035,0.2037037037037037,0.037037037037037035,0.0,0.018518518518518517,0.018518518518518517
insula-rh,0.05263157894736842,0.5087719298245614,0.017543859649122806,0.22807017543859648,0.0,0.0,0.07017543859649122,0.12280701754385964
medialorbitofrontal-lh,0.07142857142857142,0.08928571428571429,0.39285714285714285,0.17857142857142858,0.26785714285714285,0.0,0.0,0.0
medialorbitofrontal-rh,0.09333333333333334,0.17333333333333334,0.06666666666666667,0.4533333333333333,0.05333333333333334,0.0,0.0,0.16
parsorbitalis-rh,0.06557377049180328,0.06557377049180328,0.3114754098360656,0.14754098360655737,0.4098360655737705,0.0,0.0,0.0
parstriangularis-lh,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.4318181818181818,0.0
rostralanteriorcingulate-lh,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.29411764705882354,0.5294117647058824,0.0
rostralanteriorcingulate-rh,0.0,0.09090909090909091,0.0,0.24242424242424243,0.0,0.0,0.0,0.6666666666666666
