,Fz,FC5,Oz,O2,CP3,PO4,PO8,AF8
Fz,0.25,0.375,0.0,0.0,0.375,0.0,0.0,0.0
FC5,0.25,0.375,0.0,0.0,0.375,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.25,0.375,0.0,0.0,0.375,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
