,Fz,FC5,Oz,O2,CP3,PO4,PO8,AF8
Fz,0.1375,0.13125,0.15,0.0,0.1375,0.15,0.15,0.14375
FC5,0.14,0.13333333333333333,0.14666666666666667,0.0,0.14,0.14666666666666667,0.14666666666666667,0.14666666666666667
Oz,0.1375,0.13125,0.15,0.0,0.1375,0.15,0.15,0.14375
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP3,0.1375,0.13125,0.15,0.0,0.1375,0.15,0.15,0.14375
PO4,0.1375,0.13125,0.15,0.0,0.1375,0.15,0.15,0.14375
PO8,0.1375,0.13125,0.15,0.0,0.1375,0.15,0.15,0.14375
AF8,0.1375,0.13125,0.15,0.0,0.1375,0.15,0.15,0.14375
