,parsopercularis-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.1336405529953917,0.12903225806451613,0.12672811059907835,0.1359447004608295,0.1313364055299539,0.1336405529953917,0.0967741935483871,0.11290322580645161
postcentral-rh,0.12614678899082568,0.13073394495412843,0.12844036697247707,0.1353211009174312,0.12844036697247707,0.13073394495412843,0.10321100917431193,0.11697247706422019
precentral-rh,0.12669683257918551,0.12895927601809956,0.13122171945701358,0.12895927601809956,0.1334841628959276,0.13122171945701358,0.09954751131221719,0.11990950226244344
rostralmiddlefrontal-lh,0.12895927601809956,0.12895927601809956,0.12669683257918551,0.13574660633484162,0.13122171945701358,0.1334841628959276,0.10180995475113122,0.11312217194570136
superiorfrontal-rh,0.1280353200883002,0.1280353200883002,0.13024282560706402,0.13024282560706402,0.1346578366445916,0.1346578366445916,0.09713024282560706,0.11699779249448124
superiortemporal-lh,0.12895927601809956,0.12895927601809956,0.12669683257918551,0.1334841628959276,0.13122171945701358,0.14027149321266968,0.09728506787330317,0.11312217194570136
superiortemporal-rh,0.12138728323699421,0.12716763005780346,0.12138728323699421,0.13005780346820808,0.12138728323699421,0.12427745664739884,0.13005780346820808,0.12427745664739884
supramarginal-rh,0.12195121951219512,0.12926829268292683,0.12926829268292683,0.12682926829268293,0.12926829268292683,0.12439024390243902,0.10975609756097561,0.12926829268292683
