,parsopercularis-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.140625,0.13020833333333334,0.13541666666666666,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.057291666666666664,0.09895833333333333
postcentral-rh,0.1348314606741573,0.1348314606741573,0.1404494382022472,0.1404494382022472,0.1404494382022472,0.1404494382022472,0.06179775280898876,0.10674157303370786
precentral-rh,0.13333333333333333,0.13333333333333333,0.1388888888888889,0.1388888888888889,0.14444444444444443,0.14444444444444443,0.06111111111111111,0.10555555555555556
rostralmiddlefrontal-lh,0.1368421052631579,0.13157894736842105,0.1368421052631579,0.14210526315789473,0.14736842105263157,0.14736842105263157,0.05789473684210526,0.1
superiorfrontal-rh,0.13612565445026178,0.13089005235602094,0.13612565445026178,0.14136125654450263,0.14659685863874344,0.1518324607329843,0.05759162303664921,0.09947643979057591
superiortemporal-lh,0.13471502590673576,0.12953367875647667,0.13471502590673576,0.13989637305699482,0.14507772020725387,0.16062176165803108,0.05699481865284974,0.09844559585492228
superiortemporal-rh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11494252873563218,0.12643678160919541
supramarginal-rh,0.13286713286713286,0.13286713286713286,0.13286713286713286,0.13286713286713286,0.13286713286713286,0.13286713286713286,0.07692307692307693,0.1258741258741259
