,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.13711583924349882,0.13238770685579196,0.13711583924349882,0.13238770685579196,0.13238770685579196,0.13002364066193853,0.06855791962174941,0.13002364066193853
rostralmiddlefrontal-lh,0.1368909512761021,0.1345707656612529,0.1368909512761021,0.13225058004640372,0.13225058004640372,0.12993039443155452,0.06728538283062645,0.12993039443155452
rostralmiddlefrontal-rh,0.13073394495412843,0.12614678899082568,0.13761467889908258,0.1353211009174312,0.13761467889908258,0.1353211009174312,0.06651376146788991,0.13073394495412843
superiorfrontal-rh,0.1282051282051282,0.1282051282051282,0.13752913752913754,0.13752913752913754,0.13752913752913754,0.13752913752913754,0.06293706293706294,0.13053613053613053
superiorparietal-rh,0.12672811059907835,0.12211981566820276,0.1336405529953917,0.1313364055299539,0.14516129032258066,0.1313364055299539,0.07834101382488479,0.1313364055299539
superiortemporal-lh,0.12643678160919541,0.12873563218390804,0.135632183908046,0.135632183908046,0.13793103448275862,0.13793103448275862,0.06666666666666667,0.1310344827586207
superiortemporal-rh,0.1171875,0.11328125,0.11328125,0.10546875,0.1328125,0.11328125,0.19140625,0.11328125
supramarginal-lh,0.13012048192771083,0.12530120481927712,0.13734939759036144,0.13253012048192772,0.13734939759036144,0.13253012048192772,0.06987951807228916,0.13493975903614458
