,Fp1,Oz,P8,FT10,Fp2,AF7,AFz,CPz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.4805194805194805,0.42857142857142855,0.09090909090909091,0.0,0.0,0.0,0.0
P8,0.0,0.4605263157894737,0.4473684210526316,0.09210526315789473,0.0,0.0,0.0,0.0
FT10,0.0,0.35,0.35,0.3,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
