,Fp1,FT9,P7,FT10,F8,AF7,F1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.4024390243902439,0.0,0.0,0.25609756097560976,0.34146341463414637,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.30158730158730157,0.0,0.0,0.38095238095238093,0.31746031746031744,0.0
F1,0.0,0.0,0.3466666666666667,0.0,0.0,0.29333333333333333,0.36,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
