,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.35051546391752575,0.0,0.0,0.0,0.35051546391752575,0.0,0.0,0.29896907216494845
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.3333333333333333,0.0,0.0,0.0,0.3645833333333333,0.0,0.0,0.3020833333333333
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.3372093023255814,0.0,0.0,0.0,0.3372093023255814,0.0,0.0,0.32558139534883723
