,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.2644628099173554,0.0,0.2727272727272727,0.0,0.21487603305785125,0.0,0.24793388429752067
C4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.15,0.0,0.5363636363636364,0.0,0.15,0.0,0.16363636363636364
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.2222222222222222,0.0,0.2619047619047619,0.0,0.25396825396825395,0.0,0.2619047619047619
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.23880597014925373,0.0,0.26865671641791045,0.0,0.23134328358208955,0.0,0.26119402985074625
