,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.37596302003081666,0.07704160246533127,0.150231124807396,0.060092449922958396,0.0847457627118644,0.06856702619414484,0.07087827426810478,0.11248073959938366
P8,0.0678191489361702,0.37632978723404253,0.0,0.059175531914893616,0.1502659574468085,0.20279255319148937,0.026595744680851064,0.11702127659574468
C4,0.19393939393939394,0.0,0.4727272727272727,0.06565656565656566,0.0,0.00909090909090909,0.20505050505050504,0.05353535353535353
T8,0.10497981157469717,0.12516823687752354,0.0847913862718708,0.38492597577388965,0.04441453566621804,0.10497981157469717,0.040376850605652756,0.11036339165545088
C6,0.07607192254495158,0.16182572614107885,0.0,0.021438450899031812,0.3118948824343015,0.23167358229598894,0.01867219917012448,0.17842323651452283
C2,0.05362404242781379,0.18621096051856217,0.005303476723629935,0.04596346493812611,0.19505008839127871,0.3205657041838539,0.008249852681202121,0.1850324101355333
F6,0.11524163568773234,0.04708798017348203,0.24907063197026022,0.03965303593556382,0.03345724907063197,0.01734820322180917,0.48079306071871125,0.01734820322180917
FCz,0.09395109395109395,0.11647361647361647,0.03153153153153153,0.05148005148005148,0.16731016731016732,0.20141570141570142,0.009009009009009009,0.32882882882882886
