,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.3564356435643564,0.0,0.0,0.33663366336633666,0.3069306930693069,0.0,0.0
C4,0.0,0.0,0.5070422535211268,0.0,0.0,0.0,0.49295774647887325,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.33962264150943394,0.0,0.0,0.3584905660377358,0.3018867924528302,0.0,0.0
C2,0.0,0.3368421052631579,0.0,0.0,0.3368421052631579,0.3263157894736842,0.0,0.0
F6,0.0,0.0,0.4925373134328358,0.0,0.0,0.0,0.5074626865671642,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
