,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.3287671232876712,0.0,0.3424657534246575,0.0,0.0,0.0,0.3287671232876712,0.0
P8,0.0,0.34408602150537637,0.0,0.0,0.0,0.3118279569892473,0.0,0.34408602150537637
C4,0.26881720430107525,0.0,0.3870967741935484,0.0,0.0,0.0,0.34408602150537637,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.31,0.0,0.0,0.0,0.34,0.0,0.35
F6,0.2840909090909091,0.0,0.36363636363636365,0.0,0.0,0.0,0.3522727272727273,0.0
FCz,0.0,0.3173076923076923,0.0,0.0,0.0,0.3269230769230769,0.0,0.3557692307692308
