,Fp1,Oz,P8,FT10,Fp2,AF7,AFz,CPz
Fp1,0.29074074074074074,0.03148148148148148,0.06388888888888888,0.014814814814814815,0.2916666666666667,0.018518518518518517,0.27037037037037037,0.018518518518518517
Oz,0.0205761316872428,0.39849108367626884,0.15843621399176955,0.2030178326474623,0.045953360768175584,0.0644718792866941,0.0747599451303155,0.03429355281207133
P8,0.05112781954887218,0.18195488721804512,0.39172932330827065,0.10150375939849623,0.0518796992481203,0.09473684210526316,0.09548872180451128,0.031578947368421054
FT10,0.013605442176870748,0.24914965986394558,0.11479591836734694,0.43197278911564624,0.02891156462585034,0.01445578231292517,0.058673469387755105,0.08843537414965986
Fp2,0.2593206296603148,0.05716652858326429,0.0579950289975145,0.029826014913007456,0.29660314830157414,0.024026512013256007,0.24937862468931235,0.02568351284175642
AF7,0.02242152466367713,0.10650224215246637,0.14349775784753363,0.023542600896860985,0.034753363228699555,0.49887892376681614,0.08071748878923767,0.08968609865470852
AFz,0.2023643949930459,0.07719054242002782,0.08831710709318498,0.04728789986091794,0.20792767732962447,0.04798331015299027,0.2858136300417246,0.043115438108484005
CPz,0.02512562814070352,0.06030150753768844,0.05527638190954774,0.12814070351758794,0.038944723618090454,0.10427135678391959,0.07788944723618091,0.5100502512562815
