,Fp1,Oz,P8,FT10,Fp2,AF7,AFz,CPz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.39080459770114945,0.0,0.0,0.0,0.3793103448275862,0.22988505747126436,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.36904761904761907,0.0,0.0,0.0,0.38095238095238093,0.25,0.0
AFz,0.0,0.3157894736842105,0.0,0.0,0.0,0.3333333333333333,0.3508771929824561,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
