,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06907894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.0,0.0,0.07236842105263158,0.0,0.07236842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07236842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.06907894736842106,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.07236842105263158,0.0625,0.07236842105263158,0.0,0.04276315789473684,0.0,0.07236842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.07236842105263158,0.0
Fz,0.0,0.05179282868525897,0.043824701195219126,0.0,0.027888446215139442,0.0199203187250996,0.03187250996015936,0.0,0.0,0.0,0.055776892430278883,0.0,0.0,0.0,0.0,0.055776892430278883,0.0398406374501992,0.055776892430278883,0.035856573705179286,0.055776892430278883,0.0,0.027888446215139442,0.0,0.0,0.0,0.0,0.05179282868525897,0.0,0.043824701195219126,0.0398406374501992,0.01593625498007968,0.0,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02390438247011952,0.055776892430278883,0.0,0.0,0.0,0.03187250996015936,0.0,0.055776892430278883,0.0,0.01195219123505976,0.05179282868525897,0.035856573705179286,0.043824701195219126,0.0,0.02390438247011952,0.00398406374501992,0.0,0.0,0.0,0.0
F3,0.0,0.05172413793103448,0.04741379310344827,0.0,0.03017241379310345,0.021551724137931036,0.034482758620689655,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.05172413793103448,0.04310344827586207,0.05172413793103448,0.03879310344827586,0.05172413793103448,0.0,0.03017241379310345,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.04741379310344827,0.04310344827586207,0.017241379310344827,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.05172413793103448,0.0,0.0,0.0,0.034482758620689655,0.0,0.05172413793103448,0.0,0.004310344827586207,0.04741379310344827,0.03879310344827586,0.04741379310344827,0.0,0.02586206896551724,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.044444444444444446,0.044444444444444446,0.0,0.03888888888888889,0.027777777777777776,0.044444444444444446,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0,0.03888888888888889,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.044444444444444446,0.0,0.0,0.0,0.044444444444444446,0.0,0.044444444444444446,0.0,0.0,0.03888888888888889,0.044444444444444446,0.044444444444444446,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.04225352112676056,0.04225352112676056,0.0,0.04225352112676056,0.035211267605633804,0.04225352112676056,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.04225352112676056,0.04225352112676056,0.028169014084507043,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.04225352112676056,0.0,0.0,0.0,0.04225352112676056,0.0,0.04225352112676056,0.0,0.0,0.035211267605633804,0.04225352112676056,0.04225352112676056,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.04591836734693878,0.04591836734693878,0.0,0.03571428571428571,0.025510204081632654,0.04081632653061224,0.0,0.0,0.0,0.04591836734693878,0.0,0.0,0.0,0.0,0.04591836734693878,0.04591836734693878,0.04591836734693878,0.04591836734693878,0.04591836734693878,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.04591836734693878,0.0,0.04591836734693878,0.04591836734693878,0.02040816326530612,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.04591836734693878,0.0,0.0,0.0,0.04081632653061224,0.0,0.04591836734693878,0.0,0.0,0.04081632653061224,0.04591836734693878,0.04591836734693878,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0
C3,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.0,0.06872852233676977,0.0,0.0,0.0,0.0,0.07216494845360824,0.0,0.07216494845360824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216494845360824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044673539518900345,0.06872852233676977,0.0,0.0,0.0,0.0,0.0,0.06872852233676977,0.0,0.0,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.0,0.05154639175257732,0.0,0.07216494845360824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058419243986254296,0.0,0.07216494845360824,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.03611111111111111,0.030555555555555555,0.0,0.019444444444444445,0.013888888888888888,0.022222222222222223,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.044444444444444446,0.058333333333333334,0.08333333333333333,0.044444444444444446,0.044444444444444446,0.0,0.019444444444444445,0.0,0.0,0.0,0.0,0.08055555555555556,0.0,0.030555555555555555,0.027777777777777776,0.011111111111111112,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.016666666666666666,0.08611111111111111,0.0,0.0,0.002777777777777778,0.022222222222222223,0.0,0.044444444444444446,0.0,0.013888888888888888,0.041666666666666664,0.025,0.06388888888888888,0.0,0.016666666666666666,0.008333333333333333,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.05361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.05630026809651475,0.0,0.0,0.0,0.0,0.09919571045576407,0.0,0.09115281501340483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06970509383378017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040214477211796246,0.058981233243967826,0.0,0.0,0.0,0.0,0.0,0.05630026809651475,0.0,0.0,0.08042895442359249,0.058981233243967826,0.08579088471849866,0.0,0.045576407506702415,0.0,0.08579088471849866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05093833780160858,0.0,0.06702412868632708,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0502283105022831,0.0,0.0,0.0,0.0,0.0,0.0,0.04794520547945205,0.0,0.0,0.0,0.0,0.08447488584474885,0.0,0.10273972602739725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730593607305936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04794520547945205,0.0502283105022831,0.0,0.0,0.0,0.0,0.0,0.04794520547945205,0.0,0.0,0.09360730593607305,0.0502283105022831,0.09817351598173515,0.0,0.03881278538812785,0.0,0.09817351598173515,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.045662100456621,0.0,0.06621004566210045,0.0
