,FT9,P8,C4,FT10,F8,Fp2,AF7,AF8
FT9,0.49333333333333335,0.0,0.0,0.0,0.0,0.0,0.5066666666666667,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.39361702127659576,0.0,0.0,0.0,0.0,0.0,0.6063829787234043,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
