,FT9,P8,C4,FT10,F8,Fp2,AF7,AF8
FT9,0.746031746031746,0.0,0.0,0.0,0.0,0.0,0.25396825396825395,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
