,FT9,FC1,TP9,Oz,P8,F8,Fp2,AF7
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.6424870466321243,0.35751295336787564,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.5036496350364964,0.49635036496350365,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.3191489361702128,0.3404255319148936,0.3404255319148936,0.0
F8,0.0,0.0,0.0,0.0,0.23809523809523808,0.38095238095238093,0.38095238095238093,0.0
Fp2,0.0,0.0,0.0,0.0,0.23809523809523808,0.38095238095238093,0.38095238095238093,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
