,FT9,P8,C4,FT10,F8,Fp2,AF7,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5238095238095238,0.0,0.0,0.0,0.1111111111111111,0.36507936507936506,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.34615384615384615,0.0,0.0,0.0,0.3076923076923077,0.34615384615384615,0.0
AF7,0.0,0.43859649122807015,0.0,0.0,0.0,0.14035087719298245,0.42105263157894735,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
