,FT9,P8,C4,FT10,F8,Fp2,AF7,AF8
FT9,0.1864406779661017,0.2033898305084746,0.0,0.0,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.0
P8,0.05472636815920398,0.2935323383084577,0.0,0.0,0.29850746268656714,0.22388059701492538,0.12935323383084577,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.05,0.29,0.0,0.0,0.315,0.22,0.125,0.0
Fp2,0.06321839080459771,0.26436781609195403,0.0,0.0,0.26436781609195403,0.25862068965517243,0.14942528735632185,0.0
AF7,0.09322033898305085,0.2288135593220339,0.0,0.0,0.2288135593220339,0.2288135593220339,0.22033898305084745,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
