,FT9,P8,C4,FT10,F8,Fp2,AF7,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.24096385542168675,0.0,0.0,0.25301204819277107,0.25301204819277107,0.0,0.25301204819277107
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.16,0.0,0.0,0.296,0.28,0.0,0.264
Fp2,0.0,0.16129032258064516,0.0,0.0,0.2903225806451613,0.28225806451612906,0.0,0.2661290322580645
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.1652892561983471,0.0,0.0,0.2809917355371901,0.2809917355371901,0.0,0.2727272727272727
