,FT9,FC1,TP9,Oz,P8,F8,Fp2,AF7
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.2578125,0.0,0.0,0.05859375,0.22265625,0.26171875,0.19921875
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.20253164556962025,0.0,0.0,0.189873417721519,0.20253164556962025,0.20253164556962025,0.20253164556962025
F8,0.0,0.24267782426778242,0.0,0.0,0.06276150627615062,0.2384937238493724,0.24267782426778242,0.21338912133891214
Fp2,0.0,0.2548262548262548,0.0,0.0,0.05791505791505792,0.22007722007722008,0.2702702702702703,0.1969111969111969
AF7,0.0,0.23423423423423423,0.0,0.0,0.06756756756756757,0.23423423423423423,0.23423423423423423,0.22972972972972974
