,FT10,FC6,F8,Fp2,AF7,C5,C6,F2
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.3269230769230769,0.33653846153846156,0.33653846153846156,0.0
C5,0.0,0.0,0.0,0.0,0.19428571428571428,0.4,0.4057142857142857,0.0
C6,0.0,0.0,0.0,0.0,0.1878453038674033,0.3867403314917127,0.425414364640884,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
