,FT9,P8,C4,FT10,F8,Fp2,AF7,AF8
FT9,0.6185344827586207,0.1336206896551724,0.0,0.03017241379310345,0.02586206896551724,0.02586206896551724,0.16594827586206898,0.0
P8,0.13179916317991633,0.3807531380753138,0.0,0.0,0.1694560669456067,0.15271966527196654,0.12133891213389121,0.043933054393305436
C4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.07537688442211055,0.0,0.0,0.9095477386934674,0.0,0.0,0.0,0.01507537688442211
F8,0.021929824561403508,0.17105263157894737,0.0,0.0,0.37719298245614036,0.20175438596491227,0.05482456140350877,0.17324561403508773
Fp2,0.022821576763485476,0.15560165975103735,0.0,0.0,0.1908713692946058,0.4024896265560166,0.15352697095435686,0.07468879668049792
AF7,0.16666666666666666,0.12987012987012986,0.0,0.0,0.05844155844155844,0.15584415584415584,0.48917748917748916,0.0
AF8,0.0,0.07662835249042145,0.0,0.0038314176245210726,0.3103448275862069,0.14559386973180077,0.0,0.46360153256704983
