,frontalpole-rh,inferiortemporal-lh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-lh,paracentral-lh,parahippocampal-lh,pericalcarine-rh
frontalpole-rh,0.6715116279069767,0.005813953488372093,0.005813953488372093,0.011627906976744186,0.14244186046511628,0.1569767441860465,0.005813953488372093,0.0
inferiortemporal-lh,0.02766798418972332,0.25691699604743085,0.2608695652173913,0.09881422924901186,0.007905138339920948,0.03162055335968379,0.1976284584980237,0.11857707509881422
isthmuscingulate-rh,0.02768166089965398,0.20761245674740483,0.3079584775086505,0.10034602076124567,0.006920415224913495,0.031141868512110725,0.17647058823529413,0.14186851211072665
lateraloccipital-rh,0.01735357917570499,0.0455531453362256,0.05856832971800434,0.5140997830802603,0.008676789587852495,0.01735357917570499,0.0650759219088937,0.27331887201735355
middletemporal-lh,0.23417721518987342,0.0,0.0,0.0,0.4177215189873418,0.3037974683544304,0.04430379746835443,0.0
paracentral-lh,0.27956989247311825,0.010752688172043012,0.010752688172043012,0.021505376344086023,0.3225806451612903,0.3548387096774194,0.0,0.0
parahippocampal-lh,0.006734006734006734,0.2053872053872054,0.2255892255892256,0.10101010101010101,0.003367003367003367,0.006734006734006734,0.30303030303030304,0.14814814814814814
pericalcarine-rh,0.008064516129032258,0.06048387096774194,0.09475806451612903,0.2661290322580645,0.0,0.008064516129032258,0.07661290322580645,0.48588709677419356
