,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
fusiform-rh,0.20766773162939298,0.1235356762513312,0.09158679446219382,0.10543130990415335,0.14164004259850904,0.03301384451544196,0.14057507987220447,0.15654952076677317
inferiorparietal-rh,0.12224264705882353,0.19117647058823528,0.12408088235294118,0.15808823529411764,0.14430147058823528,0.057904411764705885,0.06985294117647059,0.1323529411764706
isthmuscingulate-rh,0.10420841683366733,0.14228456913827656,0.20440881763527055,0.156312625250501,0.15030060120240482,0.07214428857715431,0.07214428857715431,0.09819639278557114
lateraloccipital-rh,0.11378977820636452,0.15911282545805208,0.14657666345226616,0.20540019286403086,0.14175506268081003,0.0665380906460945,0.06557377049180328,0.10125361620057859
lingual-rh,0.14575971731448764,0.142226148409894,0.12455830388692579,0.13074204946996468,0.1784452296819788,0.052120141342756186,0.09540636042402827,0.13074204946996468
parahippocampal-lh,0.0794912559618442,0.13036565977742448,0.14149443561208266,0.13513513513513514,0.12559618441971382,0.2670906200317965,0.06041335453100159,0.06041335453100159
parahippocampal-rh,0.17276720351390923,0.09224011713030747,0.07613469985358712,0.06734992679355783,0.1273792093704246,0.029282576866764276,0.30161054172767204,0.13323572474377746
pericalcarine-rh,0.14285714285714285,0.15884861407249468,0.08848614072494669,0.11940298507462686,0.1300639658848614,0.0255863539445629,0.09701492537313433,0.23773987206823027
