,frontalpole-lh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-lh,pericalcarine-rh
frontalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.2125,0.1125,0.0,0.175,0.15,0.175,0.175
inferiorparietal-rh,0.0,0.08843537414965986,0.25170068027210885,0.08163265306122448,0.23129251700680273,0.11564625850340136,0.04081632653061224,0.19047619047619047
isthmuscingulate-rh,0.0,0.0,0.2,0.4,0.15,0.0,0.0,0.25
lateraloccipital-rh,0.0,0.11842105263157894,0.21052631578947367,0.06578947368421052,0.23026315789473684,0.10526315789473684,0.07236842105263158,0.19736842105263158
lingual-rh,0.0,0.1839080459770115,0.14942528735632185,0.0,0.19540229885057472,0.1839080459770115,0.10344827586206896,0.1839080459770115
parahippocampal-lh,0.0,0.19607843137254902,0.0392156862745098,0.0,0.13725490196078433,0.09803921568627451,0.39215686274509803,0.13725490196078433
pericalcarine-rh,0.0,0.13953488372093023,0.16279069767441862,0.10077519379844961,0.18604651162790697,0.10852713178294573,0.08527131782945736,0.21705426356589147
