,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,lateraloccipital-rh,parsorbitalis-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.7346938775510204,0.09620991253644315,0.0058309037900874635,0.008746355685131196,0.0029154518950437317,0.037900874635568516,0.01749271137026239,0.09620991253644315
frontalpole-rh,0.10187667560321716,0.646112600536193,0.040214477211796246,0.0,0.00804289544235925,0.0,0.08579088471849866,0.11796246648793565
inferiorparietal-rh,0.0046875,0.0171875,0.5296875,0.209375,0.0015625,0.171875,0.0078125,0.0578125
lateraloccipital-rh,0.008213552361396304,0.0,0.25256673511293637,0.4887063655030801,0.014373716632443531,0.16632443531827515,0.02053388090349076,0.049281314168377825
parsorbitalis-lh,0.007246376811594203,0.018115942028985508,0.014492753623188406,0.014492753623188406,0.8115942028985508,0.07971014492753623,0.025362318840579712,0.028985507246376812
pericalcarine-rh,0.014150943396226415,0.0,0.22012578616352202,0.16037735849056603,0.0440251572327044,0.5314465408805031,0.0047169811320754715,0.025157232704402517
rostralanteriorcingulate-rh,0.054455445544554455,0.19801980198019803,0.009900990099009901,0.024752475247524754,0.024752475247524754,0.01485148514851485,0.6633663366336634,0.009900990099009901
temporalpole-rh,0.1111111111111111,0.09686609686609686,0.07692307692307693,0.08831908831908832,0.03418803418803419,0.037037037037037035,0.0,0.5555555555555556
