,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.5298507462686567,0.4701492537313433,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.42483660130718953,0.5751633986928104,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.0,0.4393939393939394,0.13131313131313133,0.25252525252525254,0.17676767676767677
lateraloccipital-lh,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.006944444444444444,0.0,0.3472222222222222,0.0,0.3819444444444444,0.2638888888888889
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.2826086956521739,0.0,0.30434782608695654,0.41304347826086957
