,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,parsorbitalis-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.42857142857142855,0.11904761904761904,0.05555555555555555,0.0873015873015873,0.30158730158730157,0.0,0.0,0.007936507936507936
frontalpole-rh,0.13636363636363635,0.6,0.045454545454545456,0.21818181818181817,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.026737967914438502,0.016042780748663103,0.32085561497326204,0.0,0.0,0.20855614973262032,0.1443850267379679,0.28342245989304815
parahippocampal-rh,0.13131313131313133,0.26262626262626265,0.020202020202020204,0.5858585858585859,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.3577981651376147,0.0,0.0,0.0,0.6422018348623854,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.2147239263803681,0.0,0.0,0.3374233128834356,0.2147239263803681,0.2331288343558282
rostralanteriorcingulate-lh,0.0,0.0,0.1393939393939394,0.0,0.0,0.21212121212121213,0.4909090909090909,0.15757575757575756
rostralanteriorcingulate-rh,0.0,0.0,0.25870646766169153,0.0,0.0,0.208955223880597,0.13930348258706468,0.39303482587064675
