,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.4444444444444444,0.3851851851851852,0.0,0.0,0.0,0.17037037037037037,0.0,0.0
frontalpole-rh,0.37583892617449666,0.40939597315436244,0.0,0.0,0.0,0.21476510067114093,0.0,0.0
fusiform-lh,0.0,0.0,0.4935064935064935,0.01948051948051948,0.17532467532467533,0.0,0.3116883116883117,0.0
isthmuscingulate-rh,0.0,0.0,0.015151515151515152,0.9090909090909091,0.0,0.0,0.07575757575757576,0.0
parahippocampal-lh,0.0,0.0,0.2796610169491525,0.0,0.6101694915254238,0.0,0.11016949152542373,0.0
rostralanteriorcingulate-rh,0.225,0.3,0.0,0.0,0.0,0.475,0.0,0.0
temporalpole-lh,0.0,0.0,0.33587786259541985,0.06870229007633588,0.06870229007633588,0.0,0.5267175572519084,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
