,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-rh,fusiform-lh,middletemporal-lh,parahippocampal-lh,parstriangularis-lh,temporalpole-lh
caudalanteriorcingulate-rh,0.8735632183908046,0.0,0.12643678160919541,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.5031446540880503,0.0,0.15723270440251572,0.11320754716981132,0.08176100628930817,0.14465408805031446,0.0
frontalpole-rh,0.06422018348623854,0.01834862385321101,0.5596330275229358,0.1834862385321101,0.0,0.1743119266055046,0.0,0.0
fusiform-lh,0.0,0.16201117318435754,0.1005586592178771,0.4301675977653631,0.0,0.30726256983240224,0.0,0.0
middletemporal-lh,0.0,0.12612612612612611,0.0,0.0,0.6036036036036037,0.0,0.2702702702702703,0.0
parahippocampal-lh,0.0,0.1,0.1,0.34705882352941175,0.0,0.45294117647058824,0.0,0.0
parstriangularis-lh,0.0,0.17518248175182483,0.0,0.0,0.22627737226277372,0.0,0.5985401459854015,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
