,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh
inferiorparietal-rh,0.2682926829268293,0.21341463414634146,0.10975609756097561,0.0,0.22560975609756098,0.09146341463414634,0.0,0.09146341463414634
parsopercularis-lh,0.16129032258064516,0.2672811059907834,0.12903225806451613,0.02304147465437788,0.25806451612903225,0.06451612903225806,0.02304147465437788,0.07373271889400922
parstriangularis-rh,0.1259259259259259,0.21481481481481482,0.25925925925925924,0.0,0.21481481481481482,0.07407407407407407,0.0,0.1111111111111111
postcentral-lh,0.0,0.125,0.0,0.71875,0.0,0.0,0.125,0.03125
rostralmiddlefrontal-lh,0.17289719626168223,0.2570093457943925,0.1308411214953271,0.0,0.2850467289719626,0.06542056074766354,0.018691588785046728,0.07009345794392523
rostralmiddlefrontal-rh,0.13821138211382114,0.12195121951219512,0.0975609756097561,0.0,0.12195121951219512,0.43089430894308944,0.008130081300813009,0.08130081300813008
superiorparietal-lh,0.012658227848101266,0.08860759493670886,0.0,0.06329113924050633,0.0759493670886076,0.0,0.7088607594936709,0.05063291139240506
superiorparietal-rh,0.15384615384615385,0.18681318681318682,0.15384615384615385,0.02197802197802198,0.16483516483516483,0.07692307692307693,0.04395604395604396,0.1978021978021978
