,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
parsopercularis-lh,0.616822429906542,0.0,0.0,0.0,0.12149532710280374,0.12149532710280374,0.14018691588785046,0.0
parstriangularis-rh,0.03125,0.625,0.0625,0.03125,0.0,0.03125,0.21875,0.0
postcentral-lh,0.0,0.07017543859649122,0.6666666666666666,0.21052631578947367,0.03508771929824561,0.017543859649122806,0.0,0.0
postcentral-rh,0.0,0.06060606060606061,0.3333333333333333,0.5151515151515151,0.0,0.030303030303030304,0.0,0.06060606060606061
rostralmiddlefrontal-rh,0.14285714285714285,0.0,0.02857142857142857,0.0,0.5333333333333333,0.01904761904761905,0.0,0.2761904761904762
superiorparietal-lh,0.13924050632911392,0.0379746835443038,0.02531645569620253,0.012658227848101266,0.05063291139240506,0.5569620253164557,0.12658227848101267,0.05063291139240506
superiorparietal-rh,0.2631578947368421,0.08771929824561403,0.0,0.0,0.0,0.21052631578947367,0.43859649122807015,0.0
superiortemporal-rh,0.0,0.0,0.0,0.02666666666666667,0.37333333333333335,0.02666666666666667,0.0,0.5733333333333334
