,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh
caudalmiddlefrontal-lh,0.16923076923076924,0.13333333333333333,0.12307692307692308,0.0,0.15897435897435896,0.16923076923076924,0.15384615384615385,0.09230769230769231
parsopercularis-lh,0.1443850267379679,0.1925133689839572,0.1497326203208556,0.0,0.1497326203208556,0.1443850267379679,0.11764705882352941,0.10160427807486631
parstriangularis-rh,0.12690355329949238,0.14720812182741116,0.25380710659898476,0.0,0.14213197969543148,0.12690355329949238,0.10152284263959391,0.10152284263959391
postcentral-lh,0.0,0.0,0.0,0.8181818181818182,0.15151515151515152,0.0,0.030303030303030304,0.0
postcentral-rh,0.14150943396226415,0.1179245283018868,0.1179245283018868,0.0330188679245283,0.24056603773584906,0.14150943396226415,0.13679245283018868,0.07075471698113207
rostralmiddlefrontal-lh,0.17277486910994763,0.13089005235602094,0.12041884816753927,0.0,0.15706806282722513,0.17277486910994763,0.1518324607329843,0.09424083769633508
rostralmiddlefrontal-rh,0.15976331360946747,0.1242603550295858,0.11242603550295859,0.0,0.16568047337278108,0.15976331360946747,0.20710059171597633,0.07100591715976332
superiorparietal-lh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.0,0.10897435897435898,0.1282051282051282,0.08974358974358974,0.28846153846153844
