,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
inferiorparietal-rh,0.18006430868167203,0.14469453376205788,0.1189710610932476,0.06430868167202572,0.1414790996784566,0.08681672025723473,0.07717041800643087,0.1864951768488746
parsopercularis-lh,0.1490066225165563,0.1986754966887417,0.12251655629139073,0.052980132450331126,0.18874172185430463,0.0695364238410596,0.0695364238410596,0.1490066225165563
parstriangularis-rh,0.14015151515151514,0.13257575757575757,0.24621212121212122,0.05303030303030303,0.12878787878787878,0.07954545454545454,0.07954545454545454,0.14015151515151514
postcentral-lh,0.1258741258741259,0.0979020979020979,0.08391608391608392,0.4405594405594406,0.08391608391608392,0.0,0.027972027972027972,0.13986013986013987
rostralmiddlefrontal-lh,0.13707165109034267,0.17445482866043613,0.11526479750778816,0.04361370716510903,0.24922118380062305,0.07165109034267912,0.07165109034267912,0.13707165109034267
superiorparietal-lh,0.13612565445026178,0.1099476439790576,0.1099476439790576,0.0,0.11518324607329843,0.25654450261780104,0.13089005235602094,0.14136125654450263
superiorparietal-rh,0.14035087719298245,0.12280701754385964,0.12280701754385964,0.029239766081871343,0.12280701754385964,0.14619883040935672,0.17543859649122806,0.14035087719298245
superiortemporal-rh,0.17981072555205047,0.14195583596214512,0.1167192429022082,0.06624605678233439,0.138801261829653,0.08517350157728706,0.07570977917981073,0.19558359621451105
