,frontalpole-lh,frontalpole-rh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6844319775596073,0.0,0.12061711079943899,0.0,0.0,0.10098176718092566,0.051893408134642355,0.04207573632538569
frontalpole-rh,0.0,0.8417582417582418,0.013186813186813187,0.0945054945054945,0.0,0.0,0.0,0.05054945054945055
middletemporal-lh,0.11842105263157894,0.007894736842105263,0.5328947368421053,0.05789473684210526,0.0,0.11842105263157894,0.09736842105263158,0.06710526315789474
parahippocampal-lh,0.0,0.0967741935483871,0.09429280397022333,0.7915632754342432,0.0,0.0,0.0,0.017369727047146403
parahippocampal-rh,0.0,0.0,0.0,0.0,0.8878504672897196,0.09190031152647975,0.020249221183800622,0.0
rostralanteriorcingulate-rh,0.09895833333333333,0.0026041666666666665,0.11067708333333333,0.0,0.07942708333333333,0.6197916666666666,0.041666666666666664,0.046875
temporalpole-lh,0.056768558951965066,0.0,0.11353711790393013,0.0,0.021834061135371178,0.05240174672489083,0.7161572052401747,0.039301310043668124
temporalpole-rh,0.039334341906202726,0.036308623298033284,0.0680786686838124,0.0045385779122541605,0.0,0.057488653555219364,0.039334341906202726,0.7549167927382754
