,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6388888888888888,0.15217391304347827,0.0,0.0,0.1292270531400966,0.04710144927536232,0.006038647342995169,0.026570048309178744
frontalpole-rh,0.09273182957393483,0.48955722639933164,0.009189640768588136,0.036758563074352546,0.11194653299916457,0.12447786131996658,0.061821219715956555,0.07351712614870509
isthmuscingulate-rh,0.0,0.023605150214592276,0.7145922746781116,0.26180257510729615,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.05585106382978723,0.15159574468085107,0.660904255319149,0.0,0.04521276595744681,0.05585106382978723,0.030585106382978722
rostralanteriorcingulate-lh,0.12515802781289506,0.179519595448799,0.0,0.0,0.5575221238938053,0.12895069532237674,0.008849557522123894,0.0
rostralanteriorcingulate-rh,0.03596403596403597,0.14685314685314685,0.0,0.03796203796203796,0.1028971028971029,0.5454545454545454,0.06393606393606394,0.06693306693306693
temporalpole-lh,0.004511278195488722,0.11127819548872181,0.0,0.06315789473684211,0.010526315789473684,0.09022556390977443,0.606015037593985,0.11428571428571428
temporalpole-rh,0.03524229074889868,0.1262848751835536,0.0,0.033773861967694566,0.0,0.09544787077826726,0.1145374449339207,0.5947136563876652
