,entorhinal-lh,entorhinal-rh,frontalpole-lh,fusiform-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.6834030683403068,0.040446304044630406,0.029288702928870293,0.03347280334728033,0.01394700139470014,0.04184100418410042,0.09065550906555091,0.06694560669456066
entorhinal-rh,0.03205128205128205,0.5146520146520146,0.057692307692307696,0.08516483516483517,0.04487179487179487,0.07875457875457875,0.10989010989010989,0.07692307692307693
frontalpole-lh,0.027061855670103094,0.08634020618556701,0.7448453608247423,0.0,0.05025773195876289,0.0,0.037371134020618556,0.05412371134020619
fusiform-rh,0.02030456852791878,0.07952622673434856,0.0,0.45685279187817257,0.0,0.3494077834179357,0.047377326565143825,0.046531302876480544
lateralorbitofrontal-rh,0.019464720194647202,0.06934306569343066,0.0535279805352798,0.0,0.5571776155717761,0.0024330900243309003,0.17761557177615572,0.12043795620437957
parahippocampal-rh,0.023851590106007067,0.07862190812720848,0.0,0.37279151943462896,0.0017667844522968198,0.44257950530035334,0.044169611307420496,0.036219081272084806
temporalpole-rh,0.05394839718530102,0.09616888193901485,0.02111024237685692,0.04222048475371384,0.10398749022673964,0.039093041438623924,0.49960906958561374,0.14386239249413604
transversetemporal-rh,0.05172413793103448,0.07950191570881227,0.03639846743295019,0.05076628352490421,0.0871647509578544,0.038314176245210725,0.1724137931034483,0.4837164750957854
