,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh
frontalpole-lh,0.6326530612244898,0.14030612244897958,0.0,0.1568877551020408,0.0,0.0,0.02295918367346939,0.047193877551020405
frontalpole-rh,0.08356545961002786,0.4178272980501393,0.0,0.033426183844011144,0.11513463324048283,0.0,0.11234911792014857,0.23769730733519034
isthmuscingulate-rh,0.0,0.0,0.6010362694300518,0.0,0.0,0.28756476683937826,0.11139896373056994,0.0
medialorbitofrontal-lh,0.12129894937917861,0.026743075453677174,0.0,0.4909264565425024,0.18624641833810887,0.0,0.10219675262655205,0.0725883476599809
medialorbitofrontal-rh,0.0,0.09925093632958802,0.0,0.18820224719101122,0.40823970037453183,0.0,0.18820224719101122,0.11610486891385768
parahippocampal-rh,0.0,0.0,0.2615571776155718,0.0,0.0,0.6654501216545012,0.072992700729927,0.0
pericalcarine-lh,0.012738853503184714,0.10100090991810737,0.07825295723384895,0.10282074613284804,0.19017288444040037,0.05823475887170155,0.364877161055505,0.09190172884440401
rostralanteriorcingulate-lh,0.029166666666666667,0.25833333333333336,0.0,0.09166666666666666,0.14583333333333334,0.0,0.115625,0.359375
