,entorhinal-lh,entorhinal-rh,frontalpole-lh,fusiform-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.873015873015873,0.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.0
entorhinal-rh,0.0,0.3917525773195876,0.030927835051546393,0.0,0.1134020618556701,0.0,0.29896907216494845,0.16494845360824742
frontalpole-lh,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.0,0.45901639344262296,0.0,0.3442622950819672,0.0,0.19672131147540983
lateralorbitofrontal-rh,0.0,0.04727272727272727,0.0,0.0,0.41818181818181815,0.0,0.32727272727272727,0.20727272727272728
parahippocampal-rh,0.0,0.0,0.0,0.36507936507936506,0.0,0.5555555555555556,0.0,0.07936507936507936
temporalpole-rh,0.026385224274406333,0.08970976253298153,0.0,0.0,0.21372031662269128,0.0,0.47229551451187335,0.19788918205804748
transversetemporal-rh,0.0,0.07547169811320754,0.0,0.03773584905660377,0.2037735849056604,0.011320754716981131,0.2792452830188679,0.39245283018867927
