,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.26143790849673204,0.20261437908496732,0.2222222222222222,0.16339869281045752,0.0,0.0,0.1503267973856209,0.0
parstriangularis-rh,0.20945945945945946,0.30405405405405406,0.22297297297297297,0.16891891891891891,0.0,0.0,0.0945945945945946,0.0
precentral-rh,0.22077922077922077,0.22077922077922077,0.2532467532467532,0.18831168831168832,0.0,0.0,0.11688311688311688,0.0
rostralmiddlefrontal-lh,0.20437956204379562,0.2116788321167883,0.21897810218978103,0.21897810218978103,0.0,0.021897810218978103,0.12408759124087591,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-lh,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0
superiortemporal-rh,0.1889763779527559,0.14173228346456693,0.16535433070866143,0.14960629921259844,0.0,0.0,0.3543307086614173,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
