,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.782608695652174,0.0,0.0,0.0,0.17391304347826086,0.0,0.043478260869565216,0.0
parsopercularis-lh,0.0,0.23529411764705882,0.14705882352941177,0.17647058823529413,0.029411764705882353,0.17647058823529413,0.1323529411764706,0.10294117647058823
parstriangularis-rh,0.0,0.2,0.24,0.18,0.0,0.18,0.12,0.08
postcentral-lh,0.0,0.2,0.15384615384615385,0.18461538461538463,0.03076923076923077,0.18461538461538463,0.13846153846153847,0.1076923076923077
superiorfrontal-lh,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.13793103448275862,0.20689655172413793,0.10344827586206896,0.1724137931034483,0.13793103448275862
superiorparietal-lh,0.0,0.2033898305084746,0.1694915254237288,0.1864406779661017,0.01694915254237288,0.1864406779661017,0.13559322033898305,0.1016949152542373
superiorparietal-rh,0.0,0.18032786885245902,0.13114754098360656,0.18032786885245902,0.04918032786885246,0.16393442622950818,0.16393442622950818,0.13114754098360656
superiortemporal-lh,0.0,0.1702127659574468,0.1276595744680851,0.1702127659574468,0.0425531914893617,0.1702127659574468,0.1702127659574468,0.14893617021276595
