,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.25333333333333335,0.14666666666666667,0.02666666666666667,0.14666666666666667,0.06666666666666667,0.24,0.05333333333333334,0.06666666666666667
postcentral-lh,0.10752688172043011,0.21505376344086022,0.0967741935483871,0.08602150537634409,0.16129032258064516,0.17204301075268819,0.07526881720430108,0.08602150537634409
postcentral-rh,0.038834951456310676,0.0970873786407767,0.20388349514563106,0.0970873786407767,0.1941747572815534,0.13592233009708737,0.13592233009708737,0.0970873786407767
precentral-lh,0.13636363636363635,0.08181818181818182,0.09090909090909091,0.24545454545454545,0.09090909090909091,0.15454545454545454,0.1,0.1
precentral-rh,0.0380952380952381,0.1523809523809524,0.1523809523809524,0.09523809523809523,0.20952380952380953,0.1523809523809524,0.10476190476190476,0.09523809523809523
superiorfrontal-lh,0.12307692307692308,0.14615384615384616,0.1,0.1,0.14615384615384616,0.2230769230769231,0.08461538461538462,0.07692307692307693
superiorfrontal-rh,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.13095238095238096,0.17857142857142858,0.14285714285714285
superiortemporal-lh,0.05405405405405406,0.10810810810810811,0.0945945945945946,0.12162162162162163,0.12162162162162163,0.12162162162162163,0.12162162162162163,0.25675675675675674
