,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.3118279569892473,0.07526881720430108,0.08602150537634409,0.10752688172043011,0.11827956989247312,0.043010752688172046,0.21505376344086022,0.043010752688172046
parsopercularis-lh,0.09859154929577464,0.49295774647887325,0.04225352112676056,0.04225352112676056,0.11267605633802817,0.11267605633802817,0.028169014084507043,0.07042253521126761
postcentral-lh,0.1206896551724138,0.017241379310344827,0.29310344827586204,0.05172413793103448,0.1896551724137931,0.017241379310344827,0.1724137931034483,0.13793103448275862
postcentral-rh,0.21875,0.09375,0.078125,0.265625,0.0625,0.046875,0.203125,0.03125
precentral-lh,0.17142857142857143,0.07142857142857142,0.18571428571428572,0.04285714285714286,0.2571428571428571,0.014285714285714285,0.12857142857142856,0.12857142857142856
rostralmiddlefrontal-lh,0.0975609756097561,0.12195121951219512,0.012195121951219513,0.04878048780487805,0.036585365853658534,0.4268292682926829,0.07317073170731707,0.18292682926829268
superiorfrontal-lh,0.23076923076923078,0.04395604395604396,0.10989010989010989,0.12087912087912088,0.10989010989010989,0.04395604395604396,0.26373626373626374,0.07692307692307693
superiortemporal-lh,0.08571428571428572,0.04285714285714286,0.1,0.04285714285714286,0.12857142857142856,0.18571428571428572,0.12857142857142856,0.2857142857142857
