,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.782608695652174,0.0,0.0,0.0,0.17391304347826086,0.0,0.043478260869565216,0.0
parsopercularis-lh,0.0,0.23529411764705882,0.14705882352941177,0.17647058823529413,0.029411764705882353,0.17647058823529413,0.1323529411764706,0.10294117647058823
parstriangularis-rh,0.0,0.08403361344537816,0.37815126050420167,0.10084033613445378,0.0,0.13445378151260504,0.13445378151260504,0.16806722689075632
postcentral-lh,0.0,0.16049382716049382,0.13580246913580246,0.2345679012345679,0.024691358024691357,0.19753086419753085,0.16049382716049382,0.08641975308641975
superiorfrontal-lh,0.03225806451612903,0.06451612903225806,0.016129032258064516,0.06451612903225806,0.45161290322580644,0.08064516129032258,0.16129032258064516,0.12903225806451613
superiorparietal-lh,0.0,0.13043478260869565,0.16304347826086957,0.16304347826086957,0.010869565217391304,0.2391304347826087,0.18478260869565216,0.10869565217391304
superiorparietal-rh,0.0,0.08661417322834646,0.14173228346456693,0.12598425196850394,0.047244094488188976,0.18110236220472442,0.2440944881889764,0.1732283464566929
superiortemporal-lh,0.0,0.06504065040650407,0.1951219512195122,0.08130081300813008,0.056910569105691054,0.12195121951219512,0.2032520325203252,0.2764227642276423
