,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.2222222222222222,0.0,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.25925925925925924,0.14814814814814814
parsopercularis-lh,0.0,0.23076923076923078,0.23076923076923078,0.0,0.3076923076923077,0.0,0.0,0.23076923076923078
postcentral-lh,0.09375,0.03125,0.21875,0.0,0.25,0.0,0.15625,0.25
postcentral-rh,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.23076923076923078,0.23076923076923078,0.15384615384615385
precentral-lh,0.07692307692307693,0.07692307692307693,0.20512820512820512,0.0,0.28205128205128205,0.0,0.1282051282051282,0.23076923076923078
rostralmiddlefrontal-lh,0.15151515151515152,0.0,0.0,0.09090909090909091,0.0,0.42424242424242425,0.18181818181818182,0.15151515151515152
superiorfrontal-lh,0.18421052631578946,0.0,0.10526315789473684,0.05263157894736842,0.13157894736842105,0.10526315789473684,0.23684210526315788,0.18421052631578946
superiortemporal-lh,0.11538461538461539,0.019230769230769232,0.1346153846153846,0.057692307692307696,0.17307692307692307,0.09615384615384616,0.17307692307692307,0.23076923076923078
