,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.22435897435897437,0.16666666666666666,0.11538461538461539,0.16025641025641027,0.019230769230769232,0.1794871794871795,0.1282051282051282,0.00641025641025641
postcentral-lh,0.14903846153846154,0.18269230769230768,0.1201923076923077,0.15384615384615385,0.04807692307692308,0.17307692307692307,0.12980769230769232,0.04326923076923077
postcentral-rh,0.11764705882352941,0.16470588235294117,0.14705882352941177,0.15294117647058825,0.06470588235294118,0.1588235294117647,0.13529411764705881,0.058823529411764705
precentral-lh,0.15695067264573992,0.16591928251121077,0.11210762331838565,0.17040358744394618,0.04932735426008968,0.17040358744394618,0.13452914798206278,0.04035874439461883
rostralmiddlefrontal-lh,0.06504065040650407,0.11382113821138211,0.10569105691056911,0.13821138211382114,0.23577235772357724,0.10569105691056911,0.12195121951219512,0.11382113821138211
superiorfrontal-lh,0.16751269035532995,0.16751269035532995,0.116751269035533,0.15736040609137056,0.04060913705583756,0.17766497461928935,0.13705583756345177,0.03553299492385787
superiorparietal-rh,0.13541666666666666,0.140625,0.10416666666666667,0.14583333333333334,0.046875,0.15104166666666666,0.21875,0.057291666666666664
superiortemporal-lh,0.03296703296703297,0.10989010989010989,0.0989010989010989,0.0989010989010989,0.14285714285714285,0.10989010989010989,0.17582417582417584,0.23076923076923078
