,Fp1,F7,FC5,CP5,P8,TP10,F8,PO8
Fp1,0.48936170212765956,0.0,0.0,0.0,0.0,0.0,0.5106382978723404,0.0
F7,0.0,0.38,0.0,0.0,0.0,0.33,0.0,0.29
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.36666666666666664,0.0,0.0,0.0,0.35555555555555557,0.0,0.2777777777777778
F8,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
PO8,0.0,0.34523809523809523,0.0,0.0,0.0,0.32142857142857145,0.0,0.3333333333333333
