,P7,P8,FT10,FC6,F8,AF7,CP3,AF8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.34285714285714286,0.0,0.3,0.0,0.0,0.35714285714285715
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.3384615384615385,0.0,0.3230769230769231,0.0,0.0,0.3384615384615385
AF7,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.4827586206896552,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0
AF8,0.0,0.0,0.30120481927710846,0.0,0.26506024096385544,0.0,0.0,0.43373493975903615
