,Fp1,F7,FC5,CP5,P8,TP10,F8,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.5121951219512195,0.0,0.0,0.0,0.4878048780487805,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.36,0.0,0.0,0.0,0.64,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
