,P7,P8,FT10,FC6,F8,AF7,CP3,AF8
P7,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.5111111111111111,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.36507936507936506,0.0,0.0,0.0,0.0,0.0,0.6349206349206349,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
