,Fp1,F7,FT10,F8,AF7,P2,F6,AF8
Fp1,0.3673469387755102,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.3673469387755102
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.4482758620689655,0.3620689655172414
AF8,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,0.35384615384615387,0.4
