,Fp1,F7,FC5,CP5,P8,TP10,F8,PO8
Fp1,0.3626373626373626,0.0,0.0,0.0,0.32967032967032966,0.0,0.3076923076923077,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.3333333333333333,0.0,0.0,0.0,0.34375,0.0,0.3229166666666667,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3125,0.0,0.0,0.0,0.34375,0.0,0.34375,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
