,Fp1,F7,FC5,CP5,P8,TP10,F8,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.3815789473684211,0.0,0.2236842105263158,0.0,0.39473684210526316
P8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.34,0.0,0.32,0.0,0.34
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.26785714285714285,0.0,0.15178571428571427,0.0,0.5803571428571429
