,Fp1,F7,FC5,CP5,P8,TP10,F8,PO8
Fp1,0.673469387755102,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.0
F7,0.0,0.5068493150684932,0.0,0.0,0.0,0.4931506849315068,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335,0.0,0.0
F8,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.4838709677419355,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
