,Fp1,F7,FC5,CP5,P8,TP10,F8,PO8
Fp1,0.32608695652173914,0.0,0.0,0.32608695652173914,0.0,0.0,0.34782608695652173,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.24615384615384617,0.0,0.0,0.36923076923076925,0.0,0.0,0.38461538461538464,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25396825396825395,0.0,0.0,0.36507936507936506,0.0,0.0,0.38095238095238093,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
