,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.33436055469953774,0.33281972265023113,0.0,0.0,0.0,0.0,0.33281972265023113,0.0
F3,0.33436055469953774,0.33281972265023113,0.0,0.0,0.0,0.0,0.33281972265023113,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3338509316770186,0.33229813664596275,0.0,0.0,0.0,0.0,0.3338509316770186,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
